#OG_name	Apoc_proteins.faa	Nvec_proteins.faa	Ahya_proteins.faa
OG_9714	3	1	1
OG_9715	1	1	0
OG_9716	1	1	1
OG_9717	1	1	1
OG_9718	1	1	1
OG_9719	1	7	1
OG_9720	1	1	1
OG_9721	1	1	1
OG_9722	1	1	1
OG_9723	1	1	1
OG_9724	1	1	1
OG_9725	3	1	1
OG_9726	2	1	1
OG_9727	1	5	1
OG_9728	1	1	1
OG_9729	2	1	2
OG_9730	2	1	1
OG_9731	1	1	1
OG_9732	1	1	1
OG_9733	1	1	0
OG_9734	1	1	0
OG_9735	1	0	1
OG_9736	1	1	1
OG_9737	1	1	1
OG_9738	1	1	1
OG_9739	1	0	1
OG_9740	1	3	1
OG_9741	1	1	1
OG_9742	1	1	2
OG_9743	1	0	1
OG_9744	1	0	1
OG_9745	1	1	1
OG_9746	1	0	3
OG_9747	3	0	1
OG_9748	2	0	5
OG_9749	1	1	1
OG_9750	1	3	1
OG_9751	1	0	5
OG_9752	1	1	1
OG_9753	1	4	1
OG_9754	1	1	1
OG_9755	1	1	1
OG_9756	1	1	1
OG_9757	1	1	1
OG_9758	1	0	1
OG_9759	1	0	1
OG_9760	1	1	1
OG_9761	1	2	1
OG_9762	1	2	1
OG_9763	1	4	1
OG_9764	1	1	1
OG_9765	1	4	1
OG_9766	1	2	1
OG_9767	1	2	1
OG_9768	1	0	1
OG_9769	1	2	0
OG_9770	1	3	1
OG_9771	1	1	6
OG_9772	1	2	1
OG_9773	1	1	1
OG_9774	11	5	3
OG_9775	1	1	1
OG_9776	1	1	1
OG_9777	2	3	1
OG_9778	1	1	2
OG_9779	1	1	1
OG_9780	2	1	1
OG_9781	1	2	2
OG_9782	1	1	1
OG_9783	1	1	1
OG_9784	1	1	1
OG_9785	5	4	3
OG_9786	1	1	1
OG_9787	1	1	1
OG_9788	1	1	1
OG_9789	1	1	1
OG_9790	1	2	1
OG_9791	1	11	1
OG_9792	1	7	4
OG_9793	1	1	1
OG_9794	4	1	2
OG_9795	1	2	1
OG_9796	1	3	2
OG_9797	1	3	1
OG_9798	1	2	1
OG_9799	1	2	1
OG_9800	2	1	1
OG_9801	8	1	3
OG_9802	1	2	1
OG_9803	1	2	1
OG_9804	1	0	1
OG_9805	3	2	1
OG_9806	1	1	0
OG_9807	1	2	1
OG_9808	1	1	1
OG_9809	1	1	1
OG_9810	1	1	1
OG_9811	1	1	1
OG_9812	1	3	0
OG_9813	1	3	2
OG_9814	1	1	1
OG_9815	1	1	1
OG_9816	2	1	1
OG_9817	1	1	1
OG_9818	1	0	1
OG_9819	2	1	1
OG_9820	1	2	0
OG_9821	1	0	4
OG_9822	1	1	1
OG_9823	1	1	1
OG_9824	1	7	1
OG_9825	1	3	1
OG_9826	1	1	1
OG_9827	1	2	1
OG_9828	1	0	1
OG_9829	1	2	1
OG_9830	1	1	1
OG_9831	1	3	6
OG_9832	1	1	0
OG_9833	1	1	1
OG_9834	1	2	1
OG_9835	1	1	1
OG_9836	1	1	1
OG_9837	1	1	1
OG_9838	1	2	1
OG_9839	1	2	1
OG_9840	1	1	0
OG_9841	1	0	1
OG_9842	2	1	2
OG_9843	1	1	1
OG_9844	1	3	1
OG_9845	1	1	1
OG_9846	1	4	1
OG_9847	1	0	1
OG_9848	1	2	1
OG_9849	1	1	1
OG_9850	1	1	2
OG_9851	1	1	2
OG_9852	1	1	1
OG_9853	1	0	1
OG_9854	2	1	1
OG_9855	1	0	2
OG_9856	1	0	1
OG_9857	1	1	1
OG_9858	1	1	0
OG_9859	1	1	0
OG_9860	1	1	1
OG_9861	1	1	1
OG_9862	1	2	1
OG_9863	1	2	2
OG_9864	1	1	1
OG_9865	1	1	1
OG_9866	2	1	2
OG_9867	2	1	1
OG_9868	1	6	1
OG_9869	1	1	0
OG_9870	1	1	1
OG_9871	1	1	1
OG_9872	2	1	1
OG_9873	1	1	0
OG_9874	1	2	1
OG_9875	1	0	1
OG_9876	1	0	1
OG_9877	1	1	1
OG_9878	1	6	1
OG_9879	1	1	1
OG_9880	1	1	1
OG_9881	1	2	1
OG_9882	1	3	0
OG_9883	1	1	1
OG_9884	1	0	1
OG_9885	0	1	1
OG_9886	1	2	2
OG_9887	1	2	1
OG_9888	1	1	1
OG_9889	1	2	3
OG_9890	1	1	1
OG_9891	1	3	1
OG_9892	1	4	1
OG_9893	1	1	1
OG_9894	1	4	1
OG_9895	1	4	1
OG_9896	1	1	1
OG_9897	1	1	1
OG_9898	1	1	1
OG_9899	1	3	1
OG_9900	1	1	1
OG_9901	1	1	1
OG_9902	1	2	0
OG_9903	1	1	1
OG_9904	1	1	1
OG_9905	3	0	1
OG_9906	1	1	1
OG_9907	7	1	2
OG_9908	1	1	1
OG_9909	2	2	2
OG_9910	1	1	1
OG_9911	1	5	1
OG_9912	1	1	0
OG_9913	1	1	3
OG_9914	1	1	1
OG_9915	1	6	1
OG_9916	1	1	1
OG_9917	1	1	1
OG_9918	1	4	1
OG_9919	1	1	2
OG_9920	1	0	1
OG_9921	1	0	1
OG_9922	1	1	1
OG_9923	1	0	1
OG_9924	1	1	4
OG_9925	1	3	1
OG_9926	1	4	0
OG_9927	1	1	1
OG_9928	1	1	1
OG_9929	1	1	1
OG_9930	1	1	1
OG_9931	1	1	1
OG_9932	1	1	1
OG_9933	1	1	1
OG_9934	1	2	1
OG_9935	1	4	1
OG_9936	2	0	5
OG_9937	1	3	1
OG_9938	1	0	1
OG_9939	1	1	1
OG_9940	1	1	1
OG_9941	1	2	2
OG_9942	1	1	1
OG_9943	1	2	0
OG_9944	1	1	0
OG_9945	1	0	2
OG_9946	1	2	1
OG_9947	2	2	2
OG_9948	1	1	0
OG_9949	1	1	1
OG_9950	1	1	1
OG_9951	1	1	1
OG_9952	2	1	2
OG_9953	2	1	2
OG_9954	1	0	1
OG_9955	1	1	1
OG_9956	4	1	2
OG_9957	1	1	1
OG_9958	1	0	1
OG_9959	1	1	1
OG_9960	1	1	1
OG_9961	1	3	1
OG_9962	1	1	1
OG_9963	1	1	1
OG_9964	2	1	1
OG_9965	1	1	1
OG_9966	1	3	1
OG_9967	2	1	1
OG_9968	1	1	1
OG_9969	2	0	1
OG_9970	1	2	1
OG_9971	1	1	1
OG_9972	1	0	1
OG_9973	1	1	1
OG_9974	1	1	2
OG_9975	1	2	0
OG_9976	0	1	1
OG_9977	1	2	1
OG_9978	1	5	1
OG_9979	1	0	1
OG_9980	1	0	1
OG_9981	1	0	1
OG_9982	1	1	1
OG_9983	1	1	1
OG_9984	1	2	0
OG_9985	1	1	1
OG_9986	1	2	0
OG_9987	1	1	1
OG_9988	1	1	1
OG_9989	1	0	1
OG_9990	1	1	2
OG_9991	1	1	1
OG_9992	1	0	1
OG_9993	1	1	1
OG_9994	2	1	3
OG_9995	1	1	1
OG_9996	1	0	1
OG_9997	1	1	1
OG_9998	1	1	1
OG_9999	3	4	2
OG_10000	1	0	1
OG_10001	1	1	1
OG_10002	1	1	3
OG_10003	1	1	1
OG_10004	1	3	0
OG_10005	1	8	1
OG_10006	2	4	3
OG_10007	1	4	1
OG_10008	1	1	1
OG_10009	1	1	1
OG_10010	1	2	0
OG_10011	1	1	1
OG_10012	1	1	1
OG_10013	1	2	1
OG_10014	1	1	1
OG_10015	1	1	1
OG_10016	1	2	1
OG_10017	1	1	0
OG_10018	1	1	1
OG_10019	1	1	1
OG_10020	1	5	1
OG_10021	2	1	1
OG_10022	14	1	1
OG_10023	1	1	0
OG_10024	2	1	1
OG_10025	1	2	1
OG_10026	1	2	1
OG_10027	1	1	1
OG_10028	1	1	1
OG_10029	1	1	1
OG_10030	1	1	1
OG_10031	2	2	0
OG_10032	2	2	0
OG_10033	1	2	1
OG_10034	1	1	1
OG_10035	1	1	1
OG_10036	1	2	1
OG_10037	1	1	1
OG_10038	2	2	1
OG_10039	1	1	1
OG_10040	1	1	1
OG_10041	3	1	2
OG_10042	1	1	1
OG_10043	1	2	1
OG_10044	1	2	1
OG_10045	1	2	1
OG_10046	1	1	1
OG_10047	1	0	1
OG_10048	1	1	0
OG_10049	1	1	1
OG_10050	1	1	1
OG_10051	1	1	2
OG_10052	1	2	1
OG_10053	1	2	1
OG_10054	1	3	1
OG_10055	1	0	1
OG_10056	1	1	1
OG_10057	2	1	1
OG_10058	1	1	3
OG_10059	1	2	10
OG_10060	1	1	1
OG_10061	1	2	2
OG_10062	1	1	0
OG_10063	2	1	1
OG_10064	2	4	1
OG_10065	2	1	1
OG_10066	2	0	2
OG_10067	1	1	1
OG_10068	1	3	1
OG_10069	1	1	1
OG_10070	1	1	1
OG_10071	1	4	1
OG_10072	1	1	2
OG_10073	1	2	0
OG_10074	2	1	1
OG_10075	1	3	1
OG_10076	1	8	1
OG_10077	1	1	1
OG_10078	1	1	0
OG_10079	1	1	1
OG_10080	1	1	0
OG_10081	1	1	1
OG_10082	1	1	1
OG_10083	1	0	3
OG_10084	1	2	2
OG_10085	1	1	1
OG_10086	1	3	1
OG_10087	1	7	0
OG_10088	1	1	2
OG_10089	1	1	2
OG_10090	1	0	1
OG_10091	1	2	1
OG_10092	1	1	1
OG_10093	3	4	0
OG_10094	0	3	1
OG_10095	4	2	2
OG_10096	1	6	1
OG_10097	1	1	1
OG_10098	1	1	1
OG_10099	1	19	4
OG_10100	1	1	0
OG_10101	1	8	1
OG_10102	1	3	1
OG_10103	2	2	1
OG_10104	2	3	1
OG_10105	1	3	1
OG_10106	1	1	2
OG_10107	1	9	1
OG_10108	1	0	1
OG_10109	1	6	1
OG_10110	7	3	1
OG_10111	1	2	1
OG_10112	1	1	1
OG_10113	1	1	1
OG_10114	1	1	1
OG_10115	1	1	1
OG_10116	2	5	1
OG_10117	1	1	1
OG_10118	1	3	1
OG_10119	1	1	1
OG_10120	1	5	1
OG_10121	1	1	1
OG_10122	1	1	1
OG_10123	4	1	3
OG_10124	1	1	1
OG_10125	1	1	1
OG_10126	1	2	2
OG_10127	1	1	1
OG_10128	2	1	2
OG_10129	1	1	1
OG_10130	1	4	1
OG_10131	1	0	1
OG_10132	1	2	1
OG_10133	3	0	1
OG_10134	1	4	1
OG_10135	2	2	1
OG_10136	1	0	1
OG_10137	1	1	1
OG_10138	1	1	1
OG_10139	1	1	0
OG_10140	1	1	1
OG_10141	1	1	0
OG_10142	1	3	1
OG_10143	2	0	2
OG_10144	1	2	1
OG_10145	1	2	1
OG_10146	1	1	1
OG_10147	1	0	2
OG_10148	2	3	2
OG_10149	1	1	1
OG_10150	4	0	1
OG_10151	1	5	1
OG_10152	1	1	1
OG_10153	1	0	1
OG_10154	1	3	0
OG_10155	1	1	1
OG_10156	1	1	1
OG_10157	1	1	1
OG_10158	1	1	0
OG_10159	1	1	1
OG_10160	1	1	1
OG_10161	1	1	1
OG_10162	1	1	1
OG_10163	1	4	1
OG_10164	1	2	1
OG_10165	1	0	1
OG_10166	1	1	1
OG_10167	1	1	0
OG_10168	1	1	1
OG_10169	2	2	2
OG_10170	1	1	1
OG_10171	1	1	1
OG_10172	1	6	1
OG_10173	1	1	1
OG_10174	1	2	0
OG_10175	1	3	1
OG_10176	1	6	2
OG_10177	1	1	1
OG_10178	1	5	1
OG_10179	1	0	1
OG_10180	1	1	1
OG_10181	1	1	3
OG_10182	1	1	1
OG_10183	1	2	1
OG_10184	1	2	0
OG_10185	1	1	1
OG_10186	1	0	3
OG_10187	0	1	1
OG_10188	1	6	1
OG_10189	1	1	1
OG_10190	1	1	2
OG_10191	1	2	0
OG_10192	1	0	1
OG_10193	1	3	1
OG_10194	1	2	1
OG_10195	1	1	0
OG_10196	1	1	1
OG_10197	1	1	1
OG_10198	1	1	2
OG_10199	1	0	1
OG_10200	1	1	1
OG_10201	1	2	1
OG_10202	1	0	1
OG_10203	1	1	1
OG_10204	1	1	1
OG_10205	1	1	1
OG_10206	1	1	1
OG_10207	2	3	1
OG_10208	1	1	1
OG_10209	1	3	1
OG_10210	1	0	1
OG_10211	1	1	1
OG_10212	1	1	0
OG_10213	1	1	1
OG_10214	2	7	2
OG_10215	1	2	0
OG_10216	1	1	3
OG_10217	1	0	2
OG_10218	2	1	0
OG_10219	1	0	1
OG_10220	2	1	0
OG_10221	1	5	1
OG_10222	1	1	1
OG_10223	1	1	1
OG_10224	1	2	1
OG_10225	1	2	1
OG_10226	1	1	1
OG_10227	1	1	1
OG_10228	1	5	1
OG_10229	3	0	3
OG_10230	1	4	1
OG_10231	1	1	1
OG_10232	1	1	1
OG_10233	1	0	1
OG_10234	1	1	1
OG_10235	1	1	1
OG_10236	1	1	1
OG_10237	1	1	0
OG_10238	1	1	0
OG_10239	1	3	1
OG_10240	4	2	1
OG_10241	4	1	3
OG_10242	1	0	2
OG_10243	1	2	1
OG_10244	1	1	1
OG_10245	2	4	2
OG_10246	1	2	1
OG_10247	1	1	1
OG_10248	2	3	2
OG_10249	1	3	3
OG_10250	1	1	1
OG_10251	1	1	2
OG_10252	1	1	1
OG_10253	1	3	1
OG_10254	1	1	1
OG_10255	1	1	1
OG_10256	2	3	1
OG_10257	2	0	1
OG_10258	2	2	1
OG_10259	1	1	0
OG_10260	1	1	1
OG_10261	1	0	1
OG_10262	1	1	1
OG_10263	1	1	1
OG_10264	1	1	0
OG_10265	1	1	1
OG_10266	1	1	1
OG_10267	1	1	1
OG_10268	1	1	1
OG_10269	1	1	1
OG_10270	1	1	1
OG_10271	1	1	1
OG_10272	1	0	1
OG_10273	1	1	1
OG_10274	1	0	1
OG_10275	1	3	2
OG_10276	1	1	0
OG_10277	1	4	1
OG_10278	1	1	1
OG_10279	1	1	1
OG_10280	1	3	1
OG_10281	1	1	1
OG_10282	1	1	1
OG_10283	1	1	1
OG_10284	1	1	1
OG_10285	1	1	2
OG_10286	1	2	1
OG_10287	1	1	1
OG_10288	1	1	1
OG_10289	1	1	1
OG_10290	2	2	1
OG_10291	1	1	1
OG_10292	1	2	1
OG_10293	1	1	1
OG_10294	1	0	1
OG_10295	1	2	2
OG_10296	1	0	1
OG_10297	2	1	0
OG_10298	1	2	0
OG_10299	1	1	1
OG_10300	1	2	1
OG_10301	1	1	1
OG_10302	1	6	1
OG_10303	1	1	0
OG_10304	1	1	0
OG_10305	2	4	1
OG_10306	1	3	1
OG_10307	2	1	0
OG_10308	1	6	1
OG_10309	1	0	1
OG_10310	1	1	0
OG_10311	1	1	1
OG_10312	2	1	1
OG_10313	2	0	1
OG_10314	1	1	1
OG_10315	1	0	1
OG_10316	1	0	1
OG_10317	1	3	1
OG_10318	1	3	1
OG_10319	1	0	1
OG_10320	1	2	0
OG_10321	1	2	1
OG_10322	1	1	1
OG_10323	1	9	1
OG_10324	1	3	1
OG_10325	1	1	1
OG_10326	1	1	1
OG_10327	1	1	1
OG_10328	1	4	1
OG_10329	1	1	1
OG_10330	2	0	1
OG_10331	1	1	1
OG_10332	1	1	1
OG_10333	1	1	1
OG_10334	1	1	1
OG_10335	1	1	1
OG_10336	1	1	0
OG_10337	1	1	2
OG_10338	3	1	1
OG_10339	1	1	1
OG_10340	1	1	1
OG_10341	1	1	1
OG_10342	1	4	1
OG_10343	1	1	1
OG_10344	1	1	0
OG_10345	1	0	1
OG_10346	1	2	1
OG_10347	1	2	1
OG_10348	2	0	1
OG_10349	1	0	1
OG_10350	1	6	2
OG_10351	1	1	1
OG_10352	1	2	1
OG_10353	1	1	1
OG_10354	1	1	1
OG_10355	1	0	1
OG_10356	1	3	1
OG_10357	1	1	1
OG_10358	1	1	0
OG_10359	1	1	1
OG_10360	1	1	1
OG_10361	1	4	1
OG_10362	1	1	1
OG_10363	1	1	1
OG_10364	2	1	1
OG_10365	1	1	1
OG_10366	1	9	1
OG_10367	1	1	1
OG_10368	1	0	2
OG_10369	1	1	1
OG_10370	1	1	1
OG_10371	1	4	1
OG_10372	2	1	0
OG_10373	1	2	1
OG_10374	1	1	1
OG_10375	1	2	1
OG_10376	1	1	1
OG_10377	1	2	1
OG_10378	1	0	1
OG_10379	1	1	1
OG_10380	1	2	1
OG_10381	1	4	1
OG_10382	1	1	1
OG_10383	1	1	2
OG_10384	2	2	1
OG_10385	1	2	2
OG_10386	1	1	0
OG_10387	1	2	1
OG_10388	1	1	1
OG_10389	1	2	1
OG_10390	1	6	1
OG_10391	1	1	1
OG_10392	1	3	1
OG_10393	2	1	9
OG_10394	2	4	1
OG_10395	1	1	6
OG_10396	2	8	1
OG_10397	1	2	2
OG_10398	1	4	1
OG_10399	1	1	1
OG_10400	1	0	1
OG_10401	1	2	1
OG_10402	1	1	1
OG_10403	1	2	1
OG_10404	1	2	1
OG_10405	1	0	1
OG_10406	1	1	1
OG_10407	1	4	1
OG_10408	1	1	2
OG_10409	1	1	1
OG_10410	1	2	1
OG_10411	1	2	1
OG_10412	1	0	2
OG_10413	1	1	1
OG_10414	1	0	1
OG_10415	4	0	7
OG_10416	1	1	1
OG_10417	1	1	1
OG_10418	1	1	1
OG_10419	1	1	1
OG_10420	2	0	1
OG_10421	3	1	2
OG_10422	1	13	1
OG_10423	1	1	1
OG_10424	3	0	1
OG_10425	5	1	4
OG_10426	1	0	3
OG_10427	1	1	2
OG_10428	1	0	2
OG_10429	1	1	2
OG_10430	1	1	0
OG_10431	1	1	1
OG_10432	1	8	3
OG_10433	1	0	1
OG_10434	1	3	0
OG_10435	1	1	1
OG_10436	1	1	1
OG_10437	1	2	1
OG_10438	1	4	1
OG_10439	1	1	1
OG_10440	1	1	1
OG_10441	1	2	3
OG_10442	1	1	3
OG_10443	1	1	1
OG_10444	1	6	1
OG_10445	1	1	4
OG_10446	1	1	0
OG_10447	1	1	1
OG_10448	2	2	1
OG_10449	1	1	1
OG_10450	1	1	0
OG_10451	2	0	1
OG_10452	3	5	2
OG_10453	1	2	1
OG_10454	1	1	1
OG_10455	1	1	1
OG_10456	1	14	1
OG_10457	1	6	1
OG_10458	2	2	1
OG_10459	1	1	1
OG_10460	2	1	1
OG_10461	2	2	1
OG_10462	1	1	0
OG_10463	1	1	1
OG_10464	3	2	1
OG_10465	1	2	2
OG_10466	1	1	1
OG_10467	1	2	1
OG_10468	1	1	1
OG_10469	1	1	1
OG_10470	1	1	0
OG_10471	1	2	0
OG_10472	1	1	1
OG_10473	1	3	1
OG_10474	1	2	1
OG_10475	1	3	1
OG_10476	1	4	1
OG_10477	1	0	2
OG_10478	1	1	1
OG_10479	1	1	1
OG_10480	1	2	1
OG_10481	1	1	1
OG_10482	1	1	0
OG_10483	1	5	1
OG_10484	3	1	1
OG_10485	1	1	1
OG_10486	1	1	1
OG_10487	1	3	1
OG_10488	1	2	1
OG_10489	2	1	1
OG_10490	1	1	2
OG_10491	1	1	1
OG_10492	1	0	1
OG_10493	2	2	1
OG_10494	1	3	1
OG_10495	1	1	1
OG_10496	1	1	0
OG_10497	1	1	1
OG_10498	1	3	1
OG_10499	1	3	1
OG_10500	1	1	0
OG_10501	1	1	1
OG_10502	1	3	1
OG_10503	1	4	1
OG_10504	1	1	1
OG_10505	1	0	1
OG_10506	1	1	1
OG_10507	1	13	1
OG_10508	1	2	1
OG_10509	1	1	1
OG_10510	1	0	3
OG_10511	1	1	1
OG_10512	1	1	1
OG_10513	1	2	1
OG_10514	1	2	1
OG_10515	1	2	1
OG_10516	1	1	1
OG_10517	1	2	1
OG_10518	2	3	1
OG_10519	1	1	0
OG_10520	1	1	1
OG_10521	2	4	1
OG_10522	1	0	1
OG_10523	1	2	1
OG_10524	1	4	1
OG_10525	1	0	2
OG_10526	2	4	1
OG_10527	2	1	1
OG_10528	2	0	1
OG_10529	1	0	1
OG_10530	1	0	2
OG_10531	5	1	4
OG_10532	1	1	0
OG_10533	1	7	1
OG_10534	1	1	1
OG_10535	1	1	1
OG_10536	1	1	0
OG_10537	1	0	1
OG_10538	1	1	1
OG_10539	1	0	1
OG_10540	1	1	1
OG_10541	1	4	1
OG_10542	1	2	1
OG_10543	1	1	1
OG_10544	1	5	1
OG_10545	1	1	1
OG_10546	1	2	1
OG_10547	1	0	1
OG_10548	1	2	2
OG_10549	1	4	0
OG_10550	1	1	0
OG_10551	1	1	1
OG_10552	1	2	1
OG_10553	2	3	1
OG_10554	1	1	1
OG_10555	1	1	1
OG_10556	1	1	0
OG_10557	1	4	1
OG_10558	1	3	0
OG_10559	2	2	2
OG_10560	1	1	1
OG_10561	1	1	1
OG_10562	1	0	1
OG_10563	1	0	2
OG_10564	1	1	1
OG_10565	1	4	1
OG_10566	1	3	1
OG_10567	1	0	1
OG_10568	3	1	1
OG_10569	1	1	1
OG_10570	1	2	1
OG_10571	1	1	1
OG_10572	1	3	1
OG_10573	1	3	1
OG_10574	1	4	1
OG_10575	1	1	0
OG_10576	3	0	1
OG_10577	4	2	2
OG_10578	1	0	1
OG_10579	1	0	1
OG_10580	1	1	1
OG_10581	1	16	1
OG_10582	1	0	1
OG_10583	1	1	1
OG_10584	1	1	1
OG_10585	1	1	1
OG_10586	1	0	1
OG_10587	1	0	1
OG_10588	1	1	0
OG_10589	2	1	2
OG_10590	1	1	1
OG_10591	1	1	1
OG_10592	1	1	0
OG_10593	1	1	1
OG_10594	1	1	1
OG_10595	1	1	0
OG_10596	1	1	0
OG_10597	1	0	1
OG_10598	1	1	1
OG_10599	1	1	1
OG_10600	3	0	3
OG_10601	1	1	1
OG_10602	1	1	0
OG_10603	1	9	1
OG_10604	3	1	2
OG_10605	1	6	1
OG_10606	1	4	1
OG_10607	1	1	0
OG_10608	1	2	1
OG_10609	1	3	1
OG_10610	1	3	1
OG_10611	3	1	1
OG_10612	1	3	2
OG_10613	6	0	1
OG_10614	1	1	2
OG_10615	1	3	1
OG_10616	1	2	8
OG_10617	1	3	1
OG_10618	3	1	1
OG_10619	2	1	1
OG_10620	1	0	1
OG_10621	1	1	1
OG_10622	1	1	1
OG_10623	1	1	0
OG_10624	1	2	1
OG_10625	2	1	1
OG_10626	1	1	1
OG_10627	1	1	0
OG_10628	2	3	0
OG_10629	1	1	0
OG_10630	1	0	1
OG_10631	2	1	1
OG_10632	1	1	1
OG_10633	2	3	1
OG_10634	1	1	5
OG_10635	1	1	1
OG_10636	1	0	1
OG_10637	1	1	1
OG_10638	1	1	1
OG_10639	1	1	0
OG_10640	2	3	1
OG_10641	1	1	1
OG_10642	1	1	1
OG_10643	2	0	1
OG_10644	1	0	1
OG_10645	1	1	3
OG_10646	2	0	4
OG_10647	1	1	1
OG_10648	1	1	1
OG_10649	1	1	1
OG_10650	1	1	1
OG_10651	1	1	1
OG_10652	1	1	3
OG_10653	1	1	0
OG_10654	1	1	1
OG_10655	3	2	1
OG_10656	1	1	1
OG_10657	1	1	0
OG_10658	1	1	1
OG_10659	1	1	1
OG_10660	1	0	1
OG_10661	2	1	0
OG_10662	1	1	1
OG_10663	1	1	1
OG_10664	1	3	1
OG_10665	1	1	0
OG_10666	1	2	1
OG_10667	1	0	1
OG_10668	1	1	1
OG_10669	1	2	0
OG_10670	1	2	1
OG_10671	1	3	1
OG_10672	1	1	1
OG_10673	1	5	1
OG_10674	3	1	0
OG_10675	3	2	3
OG_10676	1	2	1
OG_10677	1	1	1
OG_10678	1	0	1
OG_10679	1	0	1
OG_10680	1	0	1
OG_10681	1	2	0
OG_10682	1	6	1
OG_10683	1	1	1
OG_10684	1	8	1
OG_10685	1	1	1
OG_10686	1	1	1
OG_10687	1	1	1
OG_10688	1	1	1
OG_10689	1	2	1
OG_10690	1	0	1
OG_10691	1	1	1
OG_10692	1	1	2
OG_10693	1	1	1
OG_10694	2	1	1
OG_10695	1	4	1
OG_10696	1	1	1
OG_10697	1	1	1
OG_10698	1	1	1
OG_10699	1	3	1
OG_10700	3	1	1
OG_10701	1	1	1
OG_10702	1	1	1
OG_10703	1	3	1
OG_10704	1	2	0
OG_10705	1	3	0
OG_10706	1	2	1
OG_10707	1	1	1
OG_10708	1	2	1
OG_10709	1	1	1
OG_10710	1	0	1
OG_10711	1	1	1
OG_10712	1	0	1
OG_10713	1	4	1
OG_10714	1	3	1
OG_10715	1	2	1
OG_10716	2	1	1
OG_10717	1	1	1
OG_10718	1	10	1
OG_10719	1	1	0
OG_10720	3	1	1
OG_10721	2	1	2
OG_10722	1	3	1
OG_10723	1	0	1
OG_10724	1	1	1
OG_10725	1	3	1
OG_10726	1	6	1
OG_10727	1	1	1
OG_10728	1	1	1
OG_10729	1	1	1
OG_10730	1	1	1
OG_10731	1	1	1
OG_10732	1	0	1
OG_10733	1	2	0
OG_10734	1	1	1
OG_10735	1	1	1
OG_10736	1	1	1
OG_10737	1	1	0
OG_10738	2	1	1
OG_10739	1	2	1
OG_10740	1	0	1
OG_10741	1	3	1
OG_10742	1	4	1
OG_10743	1	2	1
OG_10744	1	1	1
OG_10745	1	3	1
OG_10746	2	1	1
OG_10747	1	1	1
OG_10748	1	0	1
OG_10749	1	1	2
OG_10750	1	2	1
OG_10751	4	3	2
OG_10752	1	0	1
OG_10753	1	0	1
OG_10754	4	3	3
OG_10755	1	4	1
OG_10756	1	1	1
OG_10757	1	1	0
OG_10758	1	3	1
OG_10759	1	1	1
OG_10760	1	1	1
OG_10761	1	7	1
OG_10762	1	0	4
OG_10763	2	0	1
OG_10764	1	4	2
OG_10765	1	2	1
OG_10766	1	0	1
OG_10767	1	1	1
OG_10768	1	0	1
OG_10769	1	0	1
OG_10770	1	2	1
OG_10771	1	1	2
OG_10772	1	1	0
OG_10773	1	2	1
OG_10774	1	3	1
OG_10775	1	1	1
OG_10776	1	0	1
OG_10777	1	0	1
OG_10778	1	1	1
OG_10779	5	3	2
OG_10780	2	0	1
OG_10781	1	2	1
OG_10782	1	1	1
OG_10783	1	1	1
OG_10784	1	0	1
OG_10785	1	1	1
OG_10786	1	1	0
OG_10787	1	1	0
OG_10788	1	1	1
OG_10789	2	2	1
OG_10790	1	1	0
OG_10791	1	1	1
OG_10792	0	3	1
OG_10793	1	0	1
OG_10794	1	0	2
OG_10795	1	3	1
OG_10796	1	0	1
OG_10797	1	0	1
OG_10798	1	2	0
OG_10799	1	2	2
OG_10800	1	1	2
OG_10801	1	1	1
OG_10802	1	5	1
OG_10803	2	0	1
OG_10804	1	2	3
OG_10805	1	0	1
OG_10806	1	1	1
OG_10807	2	1	1
OG_10808	1	0	1
OG_10809	1	2	1
OG_10810	1	3	1
OG_10811	1	3	1
OG_10812	1	1	1
OG_10813	1	2	1
OG_10814	1	1	1
OG_10815	1	4	1
OG_10816	1	1	0
OG_10817	1	1	0
OG_10818	1	1	1
OG_10819	1	1	1
OG_10820	1	1	3
OG_10821	1	1	1
OG_10822	1	1	0
OG_10823	1	1	1
OG_10824	2	0	1
OG_10825	1	1	0
OG_10826	1	1	1
OG_10827	1	3	1
OG_10828	1	0	1
OG_10829	1	3	1
OG_10830	1	0	1
OG_10831	1	0	1
OG_10832	1	0	1
OG_10833	1	1	1
OG_10834	1	1	1
OG_10835	1	0	1
OG_10836	1	2	2
OG_10837	2	4	1
OG_10838	2	1	1
OG_10839	1	3	2
OG_10840	1	2	1
OG_10841	1	12	1
OG_10842	4	0	2
OG_10843	1	1	1
OG_10844	1	3	1
OG_10845	2	4	1
OG_10846	1	3	1
OG_10847	1	1	1
OG_10848	2	4	0
OG_10849	1	2	1
OG_10850	1	2	1
OG_10851	1	0	1
OG_10852	1	1	1
OG_10853	1	1	1
OG_10854	1	2	1
OG_10855	1	2	2
OG_10856	1	10	3
OG_10857	1	1	1
OG_10858	1	0	1
OG_10859	1	1	1
OG_10860	1	0	1
OG_10861	1	1	0
OG_10862	1	4	1
OG_10863	1	1	1
OG_10864	2	2	1
OG_10865	1	1	1
OG_10866	1	1	1
OG_10867	1	1	1
OG_10868	1	1	1
OG_10869	1	1	1
OG_10870	1	3	1
OG_10871	1	1	1
OG_10872	1	3	2
OG_10873	1	1	1
OG_10874	1	1	1
OG_10875	1	0	1
OG_10876	1	1	1
