"","GO.ID","Term","Annotated","Significant","Expected","Fisher","Genes","ontology","Protein","Protein_abbrv"
"404","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap1.1667","Molecular Functions","Adhesion G protein-coupled receptor V1 (EC 3.4.-.-) (G protein-coupled receptor 98) (Monogenic audiogenic seizure susceptibility protein 1 homolog) (Very large G protein-coupled receptor 1)","adgrv1 gpr98 mass1 vlgr1"
"405","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap1.1668","Molecular Functions","Adhesion G protein-coupled receptor V1 (EC 3.4.-.-) (G protein-coupled receptor 98) (Monogenic audiogenic seizure susceptibility protein 1 homolog) (Very large G protein-coupled receptor 1)","adgrv1 gpr98 mass1 vlgr1"
"406","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap1.1828","Molecular Functions","Eukaryotic translation elongation factor 2 (EC 3.6.5.-) (Elongation factor 2) (EF-2)","eEF2 EF2 Ef2b CG2238"
"407","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap1.2103","Molecular Functions","Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (78 kDa glucose-regulated protein) (GRP-78) (Binding-immunoglobulin protein) (BiP) (Heat shock protein 70 family protein 5) (HSP70 family protein 5) (Heat shock protein family A member 5) (Immunoglobulin heavy chain-binding protein)","HSPA5 GRP78"
"408","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap1.224","Molecular Functions","Tubulin alpha-1D chain (EC 3.6.5.-) [Cleaved into: Detyrosinated tubulin alpha-1D chain]","TUBA1D"
"409","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap1.2394","Molecular Functions","Valine--tRNA ligase (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS)","Vars1 Vars Vars2"
"410","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap1.2686","Molecular Functions","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"411","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap1.2788","Molecular Functions","Spliceosome RNA helicase Ddx39b (EC 3.6.4.13) (56 kDa U2AF65-associated protein) (ATP-dependent RNA helicase p47) (DEAD box protein Uap56)","Ddx39b Bat1 Bat1a Uap56"
"412","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap1.2878","Molecular Functions","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"413","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap1.3900","Molecular Functions","ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)","pif1 AN6895"
"414","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap1.4105","Molecular Functions","Transposon Tf1-107 polyprotein (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.4.23.-)","Tf1-107"
"415","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap10.1559","Molecular Functions","Pro-Pol polyprotein (Pr125Pol) [Cleaved into: Protease/Reverse transcriptase/ribonuclease H (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (EC 3.4.23.-) (p87Pro-RT-RNaseH); Protease/Reverse transcriptase (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.4.23.-) (p65Pro-RT); Ribonuclease H (RNase H) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-) (p42In)]","pol"
"416","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap10.486","Molecular Functions","Endoplasmin (EC 3.6.4.-) (94 kDa glucose-regulated protein) (GRP-94) (Heat shock protein 90 kDa beta member 1)","Hsp90b1 Grp94 Hspc4 Tra1"
"417","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap11.1830","Molecular Functions","Cathepsin L (EC 3.4.22.15) [Cleaved into: Cathepsin L heavy chain; Cathepsin L light chain]",""
"418","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap11.1891","Molecular Functions","Tubulin alpha-1 chain (EC 3.6.5.-)",""
"419","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap12.1402","Molecular Functions","Retrovirus-related Pol polyprotein from transposon 297 [Includes: Protease (EC 3.4.23.-); Reverse transcriptase (EC 2.7.7.49); Endonuclease]","pol"
"420","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap12.5","Molecular Functions","Probable ATP-dependent RNA helicase DDX5 (EC 3.6.4.13) (DEAD box RNA helicase DEAD1) (mDEAD1) (DEAD box protein 5) (RNA helicase p68)","Ddx5 Tnz2"
"421","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap13.166","Molecular Functions","Heat shock protein HSP 90-alpha 1","hsp90a.1 hsp90 hsp90a hsp90aa1 zgc:86652"
"422","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap14.247","Molecular Functions","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 4 (SMARCA4) (EC 3.6.4.-) (BRG1-associated factor 190A) (BAF190A) (Protein brahma homolog 1) (SNF2-beta) (Transcription activator BRG1)","SMARCA4 BAF190A BRG1 SNF2B SNF2L4"
"423","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap14.9","Molecular Functions","Transitional endoplasmic reticulum ATPase (TER ATPase) (EC 3.6.4.6) (15S Mg(2+)-ATPase p97 subunit) (p97) (Valosin-containing protein) (VCP)","vcp"
"424","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap2.418","Molecular Functions","Transposon Tf2-6 polyprotein (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.4.23.-) (Retrotransposable element Tf2 155 kDa protein)","Tf2-6 SPAC27E2.08"
"425","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap2.48","Molecular Functions","Gag-Pol polyprotein (Pr170Gag-Pol) [Cleaved into: Matrix protein p16 (MA); Capsid protein p26 (CA); Transframe peptide (p11); Protease (EC 3.4.23.-) (P119) (Retropepsin); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.13) (Exoribonuclease H) (EC 3.1.13.2) (P72); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]","gag-pol"
"426","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap3.1935","Molecular Functions","Tubulin alpha-1 chain (EC 3.6.5.-)",""
"427","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap3.2431","Molecular Functions","Tubulin alpha-1D chain (EC 3.6.5.-) [Cleaved into: Detyrosinated tubulin alpha-1D chain]","TUBA1D"
"428","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap3.2432","Molecular Functions","Tubulin alpha-1 chain (EC 3.6.5.-)",""
"429","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap4.1613","Molecular Functions","Transposon Ty3-I Gag-Pol polyprotein (Gag3-Pol3) (Transposon Ty3-2 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p11 (NC); Ty3 protease (PR) (EC 3.4.23.-) (p16); Spacer peptide J; Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (p55); Integrase p52 (IN); Integrase p49 (IN)]","TY3B-I YILWTy3-1 POL YIL082W-A"
"430","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap4.2082","Molecular Functions","Bifunctional 3'-5' exonuclease/ATP-dependent helicase WRN (DNA helicase, RecQ-like type 3) (RecQ protein-like 2) (Werner syndrome protein) [Includes: 3'-5' exonuclease (EC 3.1.-.-); ATP-dependent helicase (EC 5.6.2.4) (DNA 3'-5' helicase WRN)]","WRN RECQ3 RECQL2"
"431","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap4.2435","Molecular Functions","Protein CfxQ homolog","cfxQ"
"432","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap4.3779","Molecular Functions","ATP-dependent helicase wrn-1 (EC 5.6.2.4) (DNA 3'-5' helicase wrn) (Werner syndrome protein homolog)","wrn-1 F18C5.2"
"433","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap4.472","Molecular Functions","Transposon Tf2-6 polyprotein (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.4.23.-) (Retrotransposable element Tf2 155 kDa protein)","Tf2-6 SPAC27E2.08"
"434","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap4.4785","Molecular Functions","Retrovirus-related Pol polyprotein from transposon 412 [Includes: Protease (EC 3.4.23.-); Reverse transcriptase (EC 2.7.7.49); Endonuclease]","POL ORF3"
"435","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap4.4823","Molecular Functions","Retrovirus-related Pol polyprotein from transposon 17.6 [Includes: Protease (EC 3.4.23.-); Reverse transcriptase (EC 2.7.7.49); Endonuclease]","pol"
"436","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap4.5496","Molecular Functions","ATP-dependent chromatin remodeler CHD7 (EC 3.6.4.-) (Chromo domain-containing protein 7) (CHD-7)","CHD7"
"437","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap4.6622","Molecular Functions","Tubulin beta chain (Beta-tubulin)",""
"438","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap4.6846","Molecular Functions","ATP-dependent DNA helicase Pif1 (EC 5.6.2.3) (DNA 5'-3' helicase Pif1)","pif1 Bd3546"
"439","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap4.7000","Molecular Functions","Receptor-interacting serine/threonine-protein kinase 1 (EC 2.7.11.1) (Cell death protein RIP) (Receptor-interacting protein 1) (RIP-1)","RIPK1 RIP RIP1"
"440","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap4.7247","Molecular Functions","Mitochondrial inner membrane m-AAA protease component AFG3L2 (EC 3.4.24.-) (EC 3.6.-.-) (AFG3-like protein 2) (Paraplegin-like protein)","AFG3L2"
"441","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap5.1459","Molecular Functions","ATP-dependent helicase wrn-1 (EC 5.6.2.4) (DNA 3'-5' helicase wrn) (Werner syndrome protein homolog)","wrn-1 F18C5.2"
"442","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap5.1460","Molecular Functions","ATP-dependent helicase wrn-1 (EC 5.6.2.4) (DNA 3'-5' helicase wrn) (Werner syndrome protein homolog)","wrn-1 F18C5.2"
"443","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap5.2593","Molecular Functions","PC3-like endoprotease variant A (EC 3.4.21.-) (SPC3)",""
"444","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap5.2907","Molecular Functions","97 kDa heat shock protein (Heat shock protein 110)","HSP110"
"445","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap7.1260","Molecular Functions","Transposon Tf1-107 polyprotein (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.4.23.-)","Tf1-107"
"446","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap7.2235","Molecular Functions","Tubulin alpha-1A chain (EC 3.6.5.-) (Alpha-tubulin 1) (Tubulin alpha-1 chain) [Cleaved into: Detyrosinated tubulin alpha-1A chain]","Tuba1a Tuba1"
"447","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap7.537","Molecular Functions","Retrovirus-related Pol polyprotein from transposon 297 [Includes: Protease (EC 3.4.23.-); Reverse transcriptase (EC 2.7.7.49); Endonuclease]","pol"
"448","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap8.1243","Molecular Functions","Tubulin beta chain (Beta-tubulin)",""
"449","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap8.1956","Molecular Functions","Ubiquitin carboxyl-terminal hydrolase 25 (EC 3.4.19.12) (Deubiquitinating enzyme 25) (Ubiquitin thioesterase 25) (Ubiquitin-specific-processing protease 25) (mUSP25)","Usp25"
"450","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap8.2586","Molecular Functions","ATP-dependent RNA helicase DDX3Y (EC 3.6.4.13) (DEAD box protein 3, Y-chromosomal)","DDX3Y"
"451","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap8.2816_evm.model.Ap8.2817","Molecular Functions","DNA excision repair protein ERCC-5 homolog (EC 3.1.-.-) (DNA repair protein complementing XP-G cells homolog) (Xeroderma pigmentosum group G-complementing protein homolog)","ercc5 xpg xpgc"
"452","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap9.1020","Molecular Functions","Elongation factor 1-alpha (EF-1-alpha) (EC 3.6.5.-)","eef1a ef1a"
"453","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap9.1428","Molecular Functions","Transposon Ty3-G Gag-Pol polyprotein (Gag3-Pol3) (Transposon Ty3-1 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p11 (NC); Ty3 protease (PR) (EC 3.4.23.-) (p16); Spacer peptide J; Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (p55); Integrase p61 (IN); Integrase p58 (IN)]","TY3B-G YGRWTy3-1 POL YGR109W-B G5984"
"454","GO:0016787","hydrolase activity",4223,51,33.73,0.04104,"evm.model.Ap9.1807","Molecular Functions","Probable ribonuclease ZC3H12C (EC 3.1.-.-) (MCP-induced protein 3) (Zinc finger CCCH domain-containing protein 12C)","ZC3H12C KIAA1726 MCPIP3"
"455","GO:0042803","protein homodimerization activity",760,11,6.07,0.04208,"evm.model.Ap1.3061","Molecular Functions","Short transient receptor potential channel 6 (TrpC6) (Calcium entry channel) (Transient receptor protein 6) (TRP-6)","Trpc6 Trp6 Trrp6"
"456","GO:0042803","protein homodimerization activity",760,11,6.07,0.04208,"evm.model.Ap10.1179","Molecular Functions","Cubilin (460 kDa receptor) (Glycoprotein 280) (gp280) (Intrinsic factor-cobalamin receptor) (Intrinsic factor-vitamin B12 receptor)","Cubn Ifcr"
"457","GO:0042803","protein homodimerization activity",760,11,6.07,0.04208,"evm.model.Ap10.118","Molecular Functions","Filamin-A (FLN-A) (Actin-binding protein 280) (ABP-280) (Alpha-filamin) (Endothelial actin-binding protein) (Filamin-1) (Non-muscle filamin)","Flna Fln Fln1"
"458","GO:0042803","protein homodimerization activity",760,11,6.07,0.04208,"evm.model.Ap10.1186","Molecular Functions","Cubilin (460 kDa receptor) (Glycoprotein 280) (gp280) (Intrinsic factor-cobalamin receptor) (Intrinsic factor-vitamin B12 receptor)","Cubn Ifcr"
"459","GO:0042803","protein homodimerization activity",760,11,6.07,0.04208,"evm.model.Ap13.1138","Molecular Functions","Tumor susceptibility gene 101 protein (ESCRT-I complex subunit TSG101)","Tsg101"
"460","GO:0042803","protein homodimerization activity",760,11,6.07,0.04208,"evm.model.Ap13.2126","Molecular Functions","Tryptophan--tRNA ligase, cytoplasmic (EC 6.1.1.2) (Interferon-induced protein 53) (IFP53) (Tryptophanyl-tRNA synthetase) (TrpRS) (hWRS) [Cleaved into: T1-TrpRS; T2-TrpRS]","WARS1 IFI53 WARS WRS"
"461","GO:0042803","protein homodimerization activity",760,11,6.07,0.04208,"evm.model.Ap4.2082","Molecular Functions","Bifunctional 3'-5' exonuclease/ATP-dependent helicase WRN (DNA helicase, RecQ-like type 3) (RecQ protein-like 2) (Werner syndrome protein) [Includes: 3'-5' exonuclease (EC 3.1.-.-); ATP-dependent helicase (EC 5.6.2.4) (DNA 3'-5' helicase WRN)]","WRN RECQ3 RECQL2"
"462","GO:0042803","protein homodimerization activity",760,11,6.07,0.04208,"evm.model.Ap4.5690","Molecular Functions","Heat shock factor protein 1 (HSF 1) (HSF 3A) (HSTF 3A) (Heat shock transcription factor 1) (HSTF 1)","HSF1"
"463","GO:0042803","protein homodimerization activity",760,11,6.07,0.04208,"evm.model.Ap4.6836","Molecular Functions","Lysine--tRNA ligase (EC 2.7.7.-) (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS)","Kars1 Kars"
"464","GO:0042803","protein homodimerization activity",760,11,6.07,0.04208,"evm.model.Ap4.7000","Molecular Functions","Receptor-interacting serine/threonine-protein kinase 1 (EC 2.7.11.1) (Cell death protein RIP) (Receptor-interacting protein 1) (RIP-1)","RIPK1 RIP RIP1"
"465","GO:0042803","protein homodimerization activity",760,11,6.07,0.04208,"evm.model.Ap5.2936","Molecular Functions","Histidine--tRNA ligase, cytoplasmic (EC 6.1.1.21) (Histidyl-tRNA synthetase) (HisRS)","HARS1 HARS"
"466","GO:0019870","potassium channel inhibitor activity",6,1,0.05,0.04699,"evm.model.Ap10.857","Molecular Functions","Serine/threonine-protein kinase WNK1 (EC 2.7.11.1) (Protein kinase lysine-deficient 1) (Protein kinase with no lysine 1)","Wnk1 Hsn2 Prkwnk1"
"467","GO:0072572","poly-ADP-D-ribose binding",6,1,0.05,0.04699,"evm.model.Ap5.2772","Molecular Functions","Apoptosis-inducing factor 1, mitochondrial (EC 1.6.99.-) (Programmed cell death protein 8)","AIFM1 AIF PDCD8"
"468","GO:0031490","chromatin DNA binding",65,3,0.52,0.04783,"evm.model.Ap4.5690","Molecular Functions","Heat shock factor protein 1 (HSF 1) (HSF 3A) (HSTF 3A) (Heat shock transcription factor 1) (HSTF 1)","HSF1"
"469","GO:0031490","chromatin DNA binding",65,3,0.52,0.04783,"evm.model.Ap5.611","Molecular Functions","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit (EC 2.4.1.255) (O-GlcNAc transferase subunit p110) (O-linked N-acetylglucosamine transferase 110 kDa subunit) (OGT)","Ogt"
"470","GO:0031490","chromatin DNA binding",65,3,0.52,0.04783,"evm.model.Ap9.1014","Molecular Functions","Core histone macro-H2A.1 (Histone macroH2A1) (mH2A1) (H2A.y) (H2A/y)","Macroh2a1 H2afy"
"471","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap1.1421","Biological Processes","Large ribosomal subunit protein eL36 (60S ribosomal protein L36)","RpL36"
"472","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap1.1828","Biological Processes","Eukaryotic translation elongation factor 2 (EC 3.6.5.-) (Elongation factor 2) (EF-2)","eEF2 EF2 Ef2b CG2238"
"473","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap1.2394","Biological Processes","Valine--tRNA ligase (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS)","Vars1 Vars Vars2"
"474","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap1.2788","Biological Processes","Spliceosome RNA helicase Ddx39b (EC 3.6.4.13) (56 kDa U2AF65-associated protein) (ATP-dependent RNA helicase p47) (DEAD box protein Uap56)","Ddx39b Bat1 Bat1a Uap56"
"475","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap1.3652","Biological Processes","Large ribosomal subunit protein uL18A (60S ribosomal protein L5-A)","rpl5-a"
"476","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap10.328","Biological Processes","Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)","RPL18A"
"477","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap12.1045","Biological Processes","Eukaryotic translation initiation factor 3 subunit B (eIF3b) (Eukaryotic translation initiation factor 3 subunit 9) (eIF-3-eta) (eIF3 p116)","Eif3b Eif3s9"
"478","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap12.1046","Biological Processes","Eukaryotic translation initiation factor 3 subunit B (eIF3b) (Eukaryotic translation initiation factor 3 subunit 9) (eIF-3-eta)","EIF3B EIF3S9"
"479","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap12.1169","Biological Processes","Small ribosomal subunit protein uS2 (40S ribosomal protein SA)","v1g198553"
"480","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap12.1420","Biological Processes","Small ribosomal subunit protein uS5 (40S ribosomal protein S2)","rps2"
"481","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap12.1529","Biological Processes","Large ribosomal subunit protein uL16 (60S ribosomal protein L10) (QM protein homolog) (dQM)","RpL10 Qm CG17521"
"482","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap12.1542","Biological Processes","Large ribosomal subunit protein uL3 (60S ribosomal protein L3) (HIV-1 TAR RNA-binding protein B) (TARBP-B)","RPL3 OK/SW-cl.32"
"483","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap12.1583","Biological Processes","Large ribosomal subunit protein eL18 (60S ribosomal protein L18)","RpL18"
"484","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap12.84","Biological Processes","Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)","rps15a"
"485","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap12.934","Biological Processes","Small ribosomal subunit protein uS4 (40S ribosomal protein S9)","RpS9 GE21228"
"486","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap13.2126","Biological Processes","Tryptophan--tRNA ligase, cytoplasmic (EC 6.1.1.2) (Interferon-induced protein 53) (IFP53) (Tryptophanyl-tRNA synthetase) (TrpRS) (hWRS) [Cleaved into: T1-TrpRS; T2-TrpRS]","WARS1 IFI53 WARS WRS"
"487","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap13.2149","Biological Processes","S1 RNA-binding domain-containing protein 1","SRBD1"
"488","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap3.1994","Biological Processes","Small ribosomal subunit protein eS7 (40S ribosomal protein S7) (40S ribosomal protein S8)","rps7 rps8"
"489","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap4.540","Biological Processes","DAZ-associated protein 1 (Deleted in azoospermia-associated protein 1) (Proline-rich Vg1 mRNA-binding protein)","dazap1 prrp"
"490","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap4.6836","Biological Processes","Lysine--tRNA ligase (EC 2.7.7.-) (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS)","Kars1 Kars"
"491","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap5.206","Biological Processes","Small ribosomal subunit protein eS1 (40S ribosomal protein S3a)","v1g242621"
"492","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap5.2792","Biological Processes","Large ribosomal subunit protein eL31 (60S ribosomal protein L31)","rpl31"
"493","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap5.2936","Biological Processes","Histidine--tRNA ligase, cytoplasmic (EC 6.1.1.21) (Histidyl-tRNA synthetase) (HisRS)","HARS1 HARS"
"494","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap5.535","Biological Processes","Small ribosomal subunit protein uS3 (EC 4.2.99.18) (40S ribosomal protein S3)","RPS3"
"495","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap5.611","Biological Processes","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit (EC 2.4.1.255) (O-GlcNAc transferase subunit p110) (O-linked N-acetylglucosamine transferase 110 kDa subunit) (OGT)","Ogt"
"496","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap8.233","Biological Processes","Large ribosomal subunit protein eL33A (60S ribosomal protein L33-A) (L37A)","rpl35b rpl33a rpl3701 SPBC1921.01c SPBC29C10.01c"
"497","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap8.2577","Biological Processes","Large ribosomal subunit protein uL2 (60S ribosomal protein L8)","RpL8 CG1263"
"498","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap8.2728","Biological Processes","Small ribosomal subunit protein eS19 (40S ribosomal protein S19)","RPS19"
"499","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap8.489","Biological Processes","Ubiquitin-ribosomal protein eL40 fusion protein (CEP52) [Cleaved into: Ubiquitin; Large ribosomal subunit protein eL40 (60S ribosomal protein L40)]","RpL40 Ubi-f UBI-F52 CG2960"
"500","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap9.1020","Biological Processes","Elongation factor 1-alpha (EF-1-alpha) (EC 3.6.5.-)","eef1a ef1a"
"501","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap9.118","Biological Processes","Large ribosomal subunit protein eL19 (60S ribosomal protein L19)","RpL19 M(2)60E CG2746"
"502","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap9.1183","Biological Processes","Large ribosomal subunit protein uL10 (60S acidic ribosomal protein P0) (60S ribosomal protein L10E)","RPLP0"
"503","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap9.2175","Biological Processes","Polyadenylate-binding protein 4 (PABP-4) (Poly(A)-binding protein 4) (Activated-platelet protein 1) (APP-1) (Inducible poly(A)-binding protein) (iPABP)","PABPC4 APP1 PABP4"
"504","GO:0006412","translation",651,34,5.19,9.6e-11,"evm.model.Ap9.69","Biological Processes","Small ribosomal subunit protein eS8 (40S ribosomal protein S8)","RpS8"
"505","GO:0002181","cytoplasmic translation",128,12,1.02,7.5e-10,"evm.model.Ap1.1421","Biological Processes","Large ribosomal subunit protein eL36 (60S ribosomal protein L36)","RpL36"
"506","GO:0002181","cytoplasmic translation",128,12,1.02,7.5e-10,"evm.model.Ap12.1045","Biological Processes","Eukaryotic translation initiation factor 3 subunit B (eIF3b) (Eukaryotic translation initiation factor 3 subunit 9) (eIF-3-eta) (eIF3 p116)","Eif3b Eif3s9"
"507","GO:0002181","cytoplasmic translation",128,12,1.02,7.5e-10,"evm.model.Ap12.1046","Biological Processes","Eukaryotic translation initiation factor 3 subunit B (eIF3b) (Eukaryotic translation initiation factor 3 subunit 9) (eIF-3-eta)","EIF3B EIF3S9"
"508","GO:0002181","cytoplasmic translation",128,12,1.02,7.5e-10,"evm.model.Ap12.1169","Biological Processes","Small ribosomal subunit protein uS2 (40S ribosomal protein SA)","v1g198553"
"509","GO:0002181","cytoplasmic translation",128,12,1.02,7.5e-10,"evm.model.Ap12.1529","Biological Processes","Large ribosomal subunit protein uL16 (60S ribosomal protein L10) (QM protein homolog) (dQM)","RpL10 Qm CG17521"
"510","GO:0002181","cytoplasmic translation",128,12,1.02,7.5e-10,"evm.model.Ap12.1542","Biological Processes","Large ribosomal subunit protein uL3 (60S ribosomal protein L3) (HIV-1 TAR RNA-binding protein B) (TARBP-B)","RPL3 OK/SW-cl.32"
