"","species","GO.ID","Term","Fisher","Significant","ontology","Protein","Protein_abbrv"
"261","Ahya","GO:0010467","gene expression",0.00064,65,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"262","Ahya","GO:0010467","gene expression",0.00064,65,"Biological Processes","Structural maintenance of chromosomes flexible hinge domain-containing protein 1 (SMC hinge domain-containing protein 1) (EC 3.6.1.-)","SMCHD1 KIAA0650"
"263","Ahya","GO:0010467","gene expression",0.00064,65,"Biological Processes","Titin (EC 2.7.11.1) (Connectin) (Rhabdomyosarcoma antigen MU-RMS-40.14)","TTN"
"264","Ahya","GO:0010467","gene expression",0.00064,65,"Biological Processes","Muscle M-line assembly protein unc-89 (Inactive serine/threonine-protein kinase unc-89) (Obscurin) (Uncoordinated protein 89)","unc-89 C09D1.1"
"265","Ahya","GO:0010467","gene expression",0.00064,65,"Biological Processes","Zinc finger CCHC domain-containing protein 3","ZCCHC3 C20orf99"
"266","Ahya","GO:0010467","gene expression",0.00064,65,"Biological Processes","Protein NLRC3","Nlrc3"
"267","Ahya","GO:0010467","gene expression",0.00064,65,"Biological Processes","NLR family CARD domain-containing protein 3 (CARD15-like protein) (Caterpiller protein 16.2) (CLR16.2) (NACHT, LRR and CARD domains-containing protein 3) (Nucleotide-binding oligomerization domain protein 3)","NLRC3 NOD3"
"268","Ahya","GO:0010467","gene expression",0.00064,65,"Biological Processes","Protein NLRC3","Nlrc3"
"269","Ahya","GO:0010467","gene expression",0.00064,65,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"270","Ahya","GO:0010467","gene expression",0.00064,65,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"271","Ahya","GO:0010467","gene expression",0.00064,65,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"272","Ahya","GO:0010467","gene expression",0.00064,65,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"273","Ahya","GO:0010467","gene expression",0.00064,65,"Biological Processes","Protein NLRC3","Nlrc3"
"274","Ahya","GO:0010467","gene expression",0.00064,65,"Biological Processes","NLR family CARD domain-containing protein 3 (CARD15-like protein) (Caterpiller protein 16.2) (CLR16.2) (NACHT, LRR and CARD domains-containing protein 3) (Nucleotide-binding oligomerization domain protein 3)","NLRC3 NOD3"
"275","Ahya","GO:0010467","gene expression",0.00064,65,"Biological Processes","Paired box protein 1 homolog","pax-1 K07C11.1"
"276","Ahya","GO:0001525","angiogenesis",0.0027,21,"Biological Processes","Peroxidasin homolog (EC 1.11.2.-) (Melanoma-associated antigen MG50) (Peroxidasin 1) (hsPxd01) (Vascular peroxidase 1) (p53-responsive gene 2 protein) [Cleaved into: PXDN active fragment]","PXDN KIAA0230 MG50 PRG2 PXD01 VPO VPO1"
"277","Ahya","GO:0001525","angiogenesis",0.0027,21,"Biological Processes","Roundabout homolog 1 (Deleted in U twenty twenty) (H-Robo-1)","ROBO1 DUTT1"
"278","Ahya","GO:0001525","angiogenesis",0.0027,21,"Biological Processes","Ephrin type-B receptor 1 (EC 2.7.10.1)","Ephb1"
"279","Ahya","GO:0001525","angiogenesis",0.0027,21,"Biological Processes","Ephrin type-B receptor 3 (EC 2.7.10.1) (Developmental kinase 5) (mDK-5) (Tyrosine-protein kinase receptor SEK-4)","Ephb3 Etk2 Mdk5 Sek4"
"280","Ahya","GO:0001525","angiogenesis",0.0027,21,"Biological Processes","Filamin-A (FLN-A) (Actin-binding protein 280) (ABP-280) (Alpha-filamin) (Endothelial actin-binding protein) (Filamin-1) (Non-muscle filamin)","Flna Fln Fln1"
"281","Ahya","GO:0001525","angiogenesis",0.0027,21,"Biological Processes","E3 ubiquitin-protein ligase rnf213-beta (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-beta) (EC 2.3.2.-) (Mysterin-B) (Mysterin-beta) (RING finger protein 213-B) (RING finger protein 213-beta)","rnf213b"
"282","Ahya","GO:0001525","angiogenesis",0.0027,21,"Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"283","Ahya","GO:0001525","angiogenesis",0.0027,21,"Biological Processes","Ras GTPase-activating protein 1 (GAP) (GTPase-activating protein) (RasGAP) (Ras p21 protein activator) (p120GAP)","Rasa1 Rasa"
"284","Ahya","GO:0001525","angiogenesis",0.0027,21,"Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"285","Ahya","GO:0001525","angiogenesis",0.0027,21,"Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"286","Ahya","GO:0001525","angiogenesis",0.0027,21,"Biological Processes","E3 ubiquitin-protein ligase RNF213 (EC 2.3.2.27) (EC 3.6.4.-) (ALK lymphoma oligomerization partner on chromosome 17) (E3 ubiquitin-lipopolysaccharide ligase RNF213) (EC 2.3.2.-) (Mysterin) (RING finger protein 213)","RNF213 ALO17 C17orf27 KIAA1554 KIAA1618 MYSTR"
"287","Ahya","GO:0001525","angiogenesis",0.0027,21,"Biological Processes","Fibronectin (FN) [Cleaved into: Anastellin]","Fn1"
"288","Ahya","GO:0001525","angiogenesis",0.0027,21,"Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"289","Ahya","GO:0001525","angiogenesis",0.0027,21,"Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"290","Ahya","GO:0001525","angiogenesis",0.0027,21,"Biological Processes","Lysyl oxidase homolog 2 (EC 1.4.3.13) (Lysyl oxidase-like protein 2)","Loxl2"
"291","Ahya","GO:0001525","angiogenesis",0.0027,21,"Biological Processes","Lactadherin (MFGM) (Milk fat globule-EGF factor 8) (MFG-E8) (O-acetyl GD3 ganglioside synthase) (AGS) (SED1)","Mfge8 Ags"
"292","Ahya","GO:0001525","angiogenesis",0.0027,21,"Biological Processes","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu) (EC 3.1.3.48)","PTPRM PTPRL1"
"293","Ahya","GO:0001525","angiogenesis",0.0027,21,"Biological Processes","Lactadherin (MFGM) (Milk fat globule-EGF factor 8) (MFG-E8) (SED1) (Sperm surface protein SP47) (PP47)","MFGE8"
"294","Ahya","GO:0001525","angiogenesis",0.0027,21,"Biological Processes","Neurogenic locus notch homolog protein 1 (Notch 1) [Cleaved into: Notch 1 extracellular truncation (NEXT); Notch 1 intracellular domain (NICD)]","notch1"
"295","Ahya","GO:0001525","angiogenesis",0.0027,21,"Biological Processes","Angiopoietin-1 receptor (EC 2.7.10.1) (Endothelial tyrosine kinase) (Tyrosine kinase with Ig and EGF homology domains-2) (Tyrosine-protein kinase receptor TIE-2) (CD antigen CD202b)","TEK TIE-2 TIE2"
"296","Ahya","GO:0001525","angiogenesis",0.0027,21,"Biological Processes","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]","ADGRB1 BAI1"
"297","Ahya","GO:0099170","postsynaptic modulation of chemical synaptic transm...",0.00833,3,"Biological Processes","Metabotropic glutamate receptor 3 (mGluR3)","Grm3 Gprc1c Mglur3"
"298","Ahya","GO:0099170","postsynaptic modulation of chemical synaptic transm...",0.00833,3,"Biological Processes","Metabotropic glutamate receptor 3 (mGluR3)","Grm3 Gprc1c Mglur3"
"299","Ahya","GO:0099170","postsynaptic modulation of chemical synaptic transm...",0.00833,3,"Biological Processes","Netrin receptor DCC (Tumor suppressor protein DCC)","Dcc"
"300","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Integrin alpha-2 (CD49 antigen-like family member B) (Collagen receptor) (Platelet membrane glycoprotein Ia) (GPIa) (VLA-2 subunit alpha) (CD antigen CD49b)","ITGA2"
"301","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Low-density lipoprotein receptor-related protein 6 (LRP-6)","Lrp6"
"302","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Neural cell adhesion molecule 2 (N-CAM-2) (NCAM-2) (Neural cell adhesion molecule RB-8) (R4B12)","Ncam2 Ocam Rncam"
"303","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Neural cell adhesion molecule 1 (N-CAM-1) (NCAM-1) (CD antigen CD56)","Ncam1 Ncam"
"304","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Laminin subunit alpha (Laminin A chain)","LanA lamA CG10236"
"305","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Collagen alpha-4(VI) chain","Col6a4 Dvwa"
"306","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Collagen alpha-1(XII) chain","COL12A1 COL12A1L"
"307","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Vitrin","VIT"
"308","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Vitrin","VIT"
"309","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Peroxidasin homolog (EC 1.11.2.-) (Melanoma-associated antigen MG50) (Peroxidasin 1) (hsPxd01) (Vascular peroxidase 1) (p53-responsive gene 2 protein) [Cleaved into: PXDN active fragment]","PXDN KIAA0230 MG50 PRG2 PXD01 VPO VPO1"
"310","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Roundabout homolog 1 (Deleted in U twenty twenty) (H-Robo-1)","ROBO1 DUTT1"
"311","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Ephrin type-A receptor 7 (EC 2.7.10.1) (EPH homology kinase 3) (EHK-3) (EPH-like kinase 11) (EK11) (hEK11)","EPHA7 EHK3 HEK11"
"312","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Ephrin type-B receptor 1 (EC 2.7.10.1)","Ephb1"
"313","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Ephrin type-B receptor 3 (EC 2.7.10.1) (Developmental kinase 5) (mDK-5) (Tyrosine-protein kinase receptor SEK-4)","Ephb3 Etk2 Mdk5 Sek4"
"314","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Hemicentin-1 (Fibulin-6) (FIBL-6)","Hmcn1"
"315","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Aggrecan core protein (Cartilage-specific proteoglycan core protein) (CSPCP)","ACAN AGC1"
"316","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Mucin-like protein",""
"317","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Hemicentin-1 (Fibulin-6) (FIBL-6)","Hmcn1"
"318","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Collagen alpha-1(XII) chain","COL12A1 COL12A1L"
"319","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Hemicentin-1 (Fibulin-6) (FIBL-6)","Hmcn1"
"320","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Filamin-A (FLN-A) (Actin-binding protein 280) (ABP-280) (Alpha-filamin) (Endothelial actin-binding protein) (Filamin-1) (Non-muscle filamin)","Flna Fln Fln1"
"321","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)","FAT4 CDHF14 FATJ Nbla00548"
"322","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Ras GTPase-activating protein 1 (GAP) (GTPase-activating protein) (RasGAP) (Ras p21 protein activator) (p120GAP)","Rasa1 Rasa"
"323","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Epithelial discoidin domain-containing receptor 1 (Epithelial discoidin domain receptor 1) (EC 2.7.10.1) (CD167 antigen-like family member A) (Cell adhesion kinase) (Discoidin receptor tyrosine kinase) (Protein-tyrosine kinase MPK-6) (Tyrosine kinase DDR) (Tyrosine-protein kinase CAK) (CD antigen CD167a)","Ddr1 Cak Eddr1 Mpk6"
"324","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Fibronectin (FN) [Cleaved into: Anastellin]","Fn1"
"325","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Versican core protein (Chondroitin sulfate proteoglycan core protein 2) (Chondroitin sulfate proteoglycan 2) (Large fibroblast proteoglycan) (PG-M)","VCAN CSPG2"
"326","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Netrin receptor DCC (Tumor suppressor protein DCC)","Dcc"
"327","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Tight junction protein 2 (Tight junction protein ZO-2) (Zona occludens protein 2) (Zonula occludens protein 2)","Tjp2 Zo2"
"328","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Protocadherin Fat 4 (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)","Fat4 Fatj"
"329","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)","FAT4 CDHF14 FATJ Nbla00548"
"330","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Protocadherin Fat 3 (FAT tumor suppressor homolog 3)","Fat3"
"331","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Neurogenic locus Notch protein [Cleaved into: Processed neurogenic locus Notch protein]","N CG3936"
"332","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Mucin-like protein",""
"333","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Amphoterin-induced protein 2 (AMIGO-2) (Alivin-1)","Amigo2 Ali1"
"334","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)","FAT4 CDHF14 FATJ Nbla00548"
"335","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 2 (SAMRCA2) (EC 3.6.4.-) (BRG1-associated factor 190B) (BAF190B) (Probable global transcription activator SNF2L2) (Protein brahma homolog) (SNF2-alpha)","Smarca2 Baf190b Brm Snf2a Snf2l2"
"336","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Lactadherin (MFGM) (Milk fat globule-EGF factor 8) (MFG-E8) (O-acetyl GD3 ganglioside synthase) (AGS) (SED1)","Mfge8 Ags"
"337","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Receptor-type tyrosine-protein phosphatase S (R-PTP-S) (EC 3.1.3.48) (Receptor-type tyrosine-protein phosphatase sigma) (R-PTP-sigma)","PTPRS"
"338","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu) (EC 3.1.3.48)","PTPRM PTPRL1"
"339","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Receptor-type tyrosine-protein phosphatase delta (Protein-tyrosine phosphatase delta) (R-PTP-delta) (EC 3.1.3.48)","Ptprd"
"340","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Neurocan core protein (Chondroitin sulfate proteoglycan 3)","NCAN CSPG3"
"341","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Receptor-type tyrosine-protein phosphatase F (EC 3.1.3.48) (Leukocyte common antigen related) (LAR)","Ptprf Lar"
"342","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Fibrocystin (Polycystic kidney and hepatic disease 1 protein) (Polyductin) (Tigmin)","PKHD1 FCYT TIGM1"
"343","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Receptor-type tyrosine-protein phosphatase F (EC 3.1.3.48) (Leukocyte common antigen related) (LAR)","Ptprf Lar"
"344","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Lactadherin (MFGM) (Milk fat globule-EGF factor 8) (MFG-E8) (SED1) (Sperm surface protein SP47) (PP47)","MFGE8"
"345","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","EGF-like repeat and discoidin I-like domain-containing protein 3 (Developmentally-regulated endothelial cell locus 1 protein) (Integrin-binding protein DEL1)","EDIL3 DEL1"
"346","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Mucin-like protein",""
"347","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Mucin-like protein",""
"348","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Angiopoietin-1 receptor (EC 2.7.10.1) (Endothelial tyrosine kinase) (Tyrosine kinase with Ig and EGF homology domains-2) (Tyrosine-protein kinase receptor TIE-2) (CD antigen CD202b)","TEK TIE-2 TIE2"
"349","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Protein sidekick-1","SDK1"
"350","Ahya","GO:0007155","cell adhesion",0.01312,51,"Biological Processes","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]","ADGRB1 BAI1"
"351","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Hemicentin-1 (Fibulin-6) (FIBL-6)","HMCN1 FIBL6"
"352","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Oncoprotein-induced transcript 3 protein (Liver-specific zona pellucida domain-containing protein)","Oit3 Lzp"
"353","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Tolloid-like protein 1 (mTll) (EC 3.4.24.-)","Tll1 Tll"
"354","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Hemicentin-1 (Fibulin-6) (FIBL-6)","Hmcn1"
"355","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (Polydom)","Svep1"
"356","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (Polydom)","Svep1"
"357","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Protocadherin Fat 4 (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)","Fat4 Fatj"
"358","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Low-density lipoprotein receptor-related protein 1 (LRP-1) (Alpha-2-macroglobulin receptor) (A2MR)","LRP1"
"359","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Hemicentin-1 (Fibulin-6) (FIBL-6)","Hmcn1"
"360","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Cadherin EGF LAG seven-pass G-type receptor 2 (Cadherin family member 10) (Epidermal growth factor-like protein 2) (EGF-like protein 2) (Flamingo homolog 3) (Multiple epidermal growth factor-like domains protein 3) (Multiple EGF-like domains protein 3)","CELSR2 CDHF10 EGFL2 KIAA0279 MEGF3"
"361","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Titin (EC 2.7.11.1) (Connectin)","Ttn"
"362","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","EGF-like repeat and discoidin I-like domain-containing protein 3 (Developmentally-regulated endothelial cell locus 1 protein) (Integrin-binding protein DEL1)","EDIL3 DEL1"
"363","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Polycystin-1-like protein 2 (Polycystin-1L2) (PC1-like 2 protein) (Polycystic kidney disease protein 1-like 2)","PKD1L2 KIAA1879 PC1L2"
"364","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Mucin-like protein",""
"365","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Mucin-like protein",""
"366","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Polycystin-1-like protein 2 (Polycystin-1L2) (PC1-like 2 protein) (Polycystic kidney disease protein 1-like 2)","Pkd1l2"
"367","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Fibropellin-1 (Epidermal growth factor-related protein 1) (Fibropellin-I) (SpEGF I) (UEGF-1)","EGF1"
"368","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Polycystin-1-like protein 2 (Polycystin-1L2) (PC1-like 2 protein) (Polycystic kidney disease protein 1-like 2)","Pkd1l2"
"369","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Polycystin-1-like protein 2 (Polycystin-1L2) (PC1-like 2 protein) (Polycystic kidney disease protein 1-like 2)","Pkd1l2"
"370","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Sperm receptor for egg jelly (suREJ)","REJ"
"371","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Disintegrin and metalloproteinase domain-containing protein 8 (ADAM 8) (EC 3.4.24.-) (Cell surface antigen MS2) (CD antigen CD156a)","ADAM8 MS2"
"372","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Hemicentin-2","HMCN2"
"373","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Inactive pancreatic lipase-related protein 1 (PL-RP1)","PNLIPRP1 PLRP1"
"374","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Pancreatic lipase-related protein 2 (PL-RP2) (Cytotoxic T lymphocyte lipase) (GPL) (Galactolipase) (EC 3.1.1.26) (Triacylglycerol lipase) (EC 3.1.1.3)","PNLIPRP2"
"375","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Mucin-like protein",""
"376","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","EGF-like repeat and discoidin I-like domain-containing protein 3 (Developmentally-regulated endothelial cell locus 1 protein) (Integrin-binding protein DEL1)","EDIL3 DEL1"
"377","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","EGF-like repeat and discoidin I-like domain-containing protein 3 (Developmentally-regulated endothelial cell locus 1 protein) (Integrin-binding protein DEL1)","EDIL3 DEL1"
"378","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Titin (EC 2.7.11.1) (Connectin) (Rhabdomyosarcoma antigen MU-RMS-40.14)","TTN"
"379","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Fucolectin",""
"380","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Lysyl oxidase homolog 2 (EC 1.4.3.13) (Lysyl oxidase-like protein 2)","LOXL2"
"381","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"382","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (Polydom)","svep1"
"383","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","EGF-like repeat and discoidin I-like domain-containing protein 3 (Developmentally-regulated endothelial cell locus 1 protein) (Integrin-binding protein DEL1)","Edil3 Del1"
"384","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","EGF-like repeat and discoidin I-like domain-containing protein 3 (Developmentally-regulated endothelial cell locus 1 protein) (Integrin-binding protein DEL1)","Edil3 Del1"
"385","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","TBC1 domain family member 9 (TBC1 domain family member 9A)","TBC1D9 KIAA0882 TBC1D9A"
"386","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Mucin-like protein",""
"387","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Cadherin-related tumor suppressor (Protein fat) [Cleaved into: Ft-mito]","ft CG3352"
"388","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Polycystin-1-like protein 2 (Polycystin-1L2) (PC1-like 2 protein) (Polycystic kidney disease protein 1-like 2)","Pkd1l2"
"389","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (Polydom)","svep1"
"390","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Mucin-like protein",""
"391","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Fibropellin-1 (Epidermal growth factor-related protein 1) (Fibropellin-I) (SpEGF I) (UEGF-1)","EGF1"
"392","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Fibropellin-1 (Epidermal growth factor-related protein 1) (Fibropellin-I) (SpEGF I) (UEGF-1)","EGF1"
"393","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Neurogenic locus notch homolog protein 2 (Notch 2) (hN2) [Cleaved into: Notch 2 extracellular truncation (N2ECD); Notch 2 intracellular domain (N2ICD)]","NOTCH2"
"394","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Oncoprotein-induced transcript 3 protein (Liver-specific zona pellucida domain-containing protein)","Oit3 Lzp"
"395","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)","FAT4 CDHF14 FATJ Nbla00548"
"396","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Protocadherin Fat 1 (Cadherin family member 7) (Cadherin-related tumor suppressor homolog) (Protein fat homolog) [Cleaved into: Protocadherin Fat 1, nuclear form]","FAT1 CDHF7 FAT"
"397","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"398","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"399","Apoc","GO:0005509","calcium ion binding",1.9e-09,59,"Molecular Functions","Hemicentin-1 (Fibulin-6) (FIBL-6)","HMCN1 FIBL6"
